,L_pde,L_ic,L_data,L_total
4127,3.314009e-09,5.210246e-11,8.794505e-09,1.216062e-08
4128,3.186449e-09,5.859157e-11,8.653273e-09,1.189831e-08
4129,2.875195e-09,9.653678e-11,7.712287e-09,1.068402e-08
4130,2.943110e-09,6.396903e-11,1.114512e-08,1.415220e-08
4131,2.942968e-09,5.476191e-11,1.615183e-08,1.914956e-08
4132,2.948230e-09,4.515233e-11,1.291363e-08,1.590701e-08
4133,2.871559e-09,5.676168e-11,8.513324e-09,1.144165e-08
4134,2.944210e-09,6.294810e-11,2.098874e-08,2.399590e-08
4135,2.907514e-09,5.094436e-11,1.042743e-08,1.338588e-08
4136,3.195260e-09,5.358138e-11,7.787978e-09,1.103682e-08
4137,2.881898e-09,5.254390e-11,1.018044e-08,1.311489e-08
4138,2.960168e-09,4.858991e-11,1.107503e-08,1.408379e-08
4139,2.994442e-09,5.290673e-11,8.095824e-09,1.114317e-08
4140,2.890317e-09,6.592488e-11,1.020682e-08,1.316306e-08
4141,2.870353e-09,4.797017e-11,1.142616e-08,1.434448e-08
4142,2.922129e-09,4.427522e-11,9.420264e-09,1.238667e-08
4143,2.914100e-09,4.805989e-11,9.939505e-09,1.290167e-08
4144,2.873526e-09,5.682325e-11,8.521874e-09,1.145222e-08
4145,2.941335e-09,5.145467e-11,1.315193e-08,1.614472e-08
4146,2.996827e-09,4.779248e-11,8.141423e-09,1.118604e-08
4147,2.911973e-09,4.112118e-11,1.578490e-08,1.873799e-08
4148,2.984006e-09,5.928379e-11,8.972671e-09,1.201596e-08
4149,2.866330e-09,4.814946e-11,8.506094e-09,1.142057e-08
4150,2.895414e-09,4.343935e-11,7.831837e-09,1.077069e-08
4151,3.096960e-09,4.378919e-11,9.639253e-09,1.278000e-08
4152,2.867807e-09,4.665629e-11,1.197817e-08,1.489263e-08
4153,3.198046e-09,4.256124e-11,8.468716e-09,1.170932e-08
4154,3.070328e-09,4.848051e-11,8.614667e-09,1.173348e-08
4155,2.855479e-09,4.754476e-11,8.370375e-09,1.127340e-08
4156,2.928619e-09,3.958925e-11,1.073689e-08,1.370510e-08
4157,2.959681e-09,5.240080e-11,1.311941e-08,1.613150e-08
4158,2.888502e-09,5.102627e-11,8.552909e-09,1.149244e-08
4159,3.307671e-09,4.819116e-11,1.087127e-08,1.422713e-08
4160,3.726355e-09,4.481155e-11,1.765939e-08,2.143055e-08
4161,2.959383e-09,4.219666e-11,2.368475e-08,2.668633e-08
4162,3.100802e-09,5.068250e-11,7.960929e-09,1.111241e-08
4163,2.927165e-09,4.869226e-11,1.278543e-08,1.576129e-08
4164,2.877771e-09,4.960314e-11,1.052787e-08,1.345525e-08
4165,2.897866e-09,5.241056e-11,8.369423e-09,1.131970e-08
4166,2.861817e-09,5.375554e-11,7.768144e-09,1.068372e-08
4167,2.882887e-09,5.657959e-11,8.036446e-09,1.097591e-08
4168,2.847713e-09,4.889859e-11,7.772460e-09,1.066907e-08
4169,3.133114e-09,4.945657e-11,9.184015e-09,1.236659e-08
4170,3.135609e-09,4.776940e-11,8.999008e-09,1.218239e-08
4171,3.146674e-09,5.306566e-11,7.635723e-09,1.083546e-08
4172,2.987057e-09,5.351432e-11,9.113974e-09,1.215454e-08
4173,2.968588e-09,4.891765e-11,1.343834e-08,1.645585e-08
4174,2.866328e-09,5.102163e-11,9.186676e-09,1.210403e-08
4175,2.843890e-09,4.879307e-11,7.803451e-09,1.069613e-08
4176,3.293307e-09,4.884032e-11,7.753795e-09,1.109594e-08
4177,2.960987e-09,5.021662e-11,7.882895e-09,1.089410e-08
4178,3.165436e-09,4.737193e-11,9.300686e-09,1.251349e-08
4179,2.995088e-09,5.138100e-11,9.798772e-09,1.284524e-08
4180,2.861577e-09,5.262266e-11,8.229798e-09,1.114400e-08
4181,2.899606e-09,5.063750e-11,8.075959e-09,1.102620e-08
4182,2.951174e-09,4.600001e-11,8.319739e-09,1.131691e-08
4183,2.878420e-09,4.912181e-11,8.589142e-09,1.151668e-08
4184,2.978173e-09,5.156984e-11,8.922498e-09,1.195224e-08
4185,2.973119e-09,5.010421e-11,8.132640e-09,1.115586e-08
4186,2.871611e-09,5.680008e-11,7.947254e-09,1.087566e-08
4187,3.293822e-09,4.938845e-11,8.594335e-09,1.193755e-08
4188,3.066866e-09,4.991750e-11,8.069825e-09,1.118661e-08
4189,2.858322e-09,4.771915e-11,8.547552e-09,1.145359e-08
4190,2.977499e-09,6.168838e-11,1.017923e-08,1.321842e-08
4191,2.873126e-09,4.615569e-11,1.379242e-08,1.671171e-08
4192,2.854778e-09,5.205844e-11,8.109962e-09,1.101680e-08
4193,3.562923e-09,5.721849e-11,8.458151e-09,1.207829e-08
4194,2.925323e-09,5.378923e-11,1.169320e-08,1.467231e-08
4195,2.859832e-09,6.208933e-11,8.455191e-09,1.137711e-08
4196,2.838390e-09,5.311568e-11,8.369375e-09,1.126088e-08
4197,3.171413e-09,4.483644e-11,1.199735e-08,1.521360e-08
4198,2.855406e-09,4.838746e-11,8.022013e-09,1.092581e-08
4199,3.198807e-09,5.292526e-11,8.112976e-09,1.136471e-08
4200,2.940055e-09,5.268891e-11,1.679413e-08,1.978687e-08
4201,2.985141e-09,4.824631e-11,9.153784e-09,1.218717e-08
4202,3.388266e-09,4.955906e-11,1.075890e-08,1.419672e-08
4203,2.974785e-09,5.338075e-11,9.513258e-09,1.254142e-08
4204,2.823953e-09,4.959529e-11,1.092344e-08,1.379698e-08
4205,3.176410e-09,5.547149e-11,1.577547e-08,1.900735e-08
4206,3.078625e-09,5.300506e-11,1.760919e-08,2.074082e-08
4207,3.477894e-09,5.866580e-11,8.016678e-09,1.155324e-08
4208,2.829744e-09,4.733567e-11,7.608505e-09,1.048558e-08
4209,2.891110e-09,5.379749e-11,8.203136e-09,1.114804e-08
4210,3.389472e-09,5.015854e-11,8.414605e-09,1.185424e-08
4211,3.343612e-09,4.564710e-11,1.093705e-08,1.432631e-08
4212,3.017507e-09,4.823316e-11,7.891454e-09,1.095719e-08
4213,2.902753e-09,4.680425e-11,1.210222e-08,1.505178e-08
4214,2.830576e-09,5.005111e-11,7.988874e-09,1.086950e-08
4215,2.905551e-09,4.805345e-11,7.629706e-09,1.058331e-08
4216,2.822579e-09,5.559931e-11,8.996387e-09,1.187456e-08
4217,2.847241e-09,4.946408e-11,7.867743e-09,1.076445e-08
4218,2.844190e-09,5.348495e-11,9.971439e-09,1.286911e-08
4219,2.898724e-09,7.044276e-11,2.294194e-08,2.591110e-08
4220,2.836522e-09,5.188332e-11,8.707681e-09,1.159609e-08
4221,2.841539e-09,4.492086e-11,1.248316e-08,1.536963e-08
4222,2.842703e-09,4.971329e-11,8.255394e-09,1.114781e-08
4223,2.817110e-09,5.135289e-11,8.329478e-09,1.119794e-08
4224,3.102868e-09,5.624944e-11,1.487362e-08,1.803274e-08
4225,3.072730e-09,5.070426e-11,8.012320e-09,1.113575e-08
4226,2.847518e-09,5.651614e-11,9.129238e-09,1.203327e-08
4227,2.821405e-09,5.752179e-11,8.594644e-09,1.147357e-08
4228,2.826346e-09,4.951519e-11,8.505152e-09,1.138101e-08
4229,2.937810e-09,7.027701e-11,8.105905e-09,1.111399e-08
4230,2.954513e-09,5.913801e-11,1.861827e-08,2.163192e-08
4231,2.867549e-09,5.710124e-11,8.347798e-09,1.127245e-08
4232,2.922323e-09,5.921637e-11,1.836025e-08,2.134179e-08
4233,2.971022e-09,5.900173e-11,1.115670e-08,1.418672e-08
4234,2.813742e-09,5.863376e-11,8.966541e-09,1.183892e-08
4235,2.824592e-09,7.314992e-11,7.966992e-09,1.086473e-08
4236,2.860466e-09,5.972992e-11,7.635542e-09,1.055574e-08
4237,2.826501e-09,5.688006e-11,1.188266e-08,1.476604e-08
4238,2.835075e-09,4.825353e-11,1.581913e-08,1.870245e-08
4239,2.898983e-09,5.397860e-11,9.216688e-09,1.216965e-08
4240,2.996232e-09,4.873651e-11,8.655930e-09,1.170090e-08
4241,2.869354e-09,5.125131e-11,1.185961e-08,1.478022e-08
4242,2.948267e-09,4.786173e-11,2.040595e-08,2.340207e-08
4243,2.820367e-09,4.874141e-11,7.805230e-09,1.067434e-08
4244,2.885902e-09,5.740886e-11,1.282903e-08,1.577234e-08
4245,2.796437e-09,5.749958e-11,1.506269e-08,1.791663e-08
4246,3.092743e-09,6.479028e-11,8.990894e-09,1.214843e-08
4247,2.907931e-09,5.352712e-11,9.346413e-09,1.230787e-08
4248,2.799456e-09,5.072830e-11,7.781148e-09,1.063133e-08
4249,2.871397e-09,6.206032e-11,1.422495e-08,1.715841e-08
4250,3.156285e-09,5.868956e-11,1.179946e-08,1.501443e-08
4251,2.810795e-09,8.631029e-11,1.128227e-08,1.417938e-08
4252,2.929311e-09,5.857908e-11,1.527473e-08,1.826262e-08
4253,2.830202e-09,4.527949e-11,7.960189e-09,1.083567e-08
4254,2.906363e-09,5.162623e-11,1.036386e-08,1.332185e-08
4255,3.052134e-09,4.804795e-11,7.751836e-09,1.085202e-08
4256,2.795552e-09,4.826244e-11,1.043462e-08,1.327843e-08
4257,2.786491e-09,4.882578e-11,7.792880e-09,1.062820e-08
4258,2.812170e-09,4.920066e-11,8.448182e-09,1.130955e-08
4259,2.807053e-09,4.795724e-11,8.933473e-09,1.178848e-08
4260,2.787631e-09,4.922500e-11,9.218376e-09,1.205523e-08
4261,2.823088e-09,4.934788e-11,7.672801e-09,1.054524e-08
4262,2.862309e-09,5.197262e-11,9.055833e-09,1.197011e-08
4263,2.817002e-09,4.919470e-11,8.740128e-09,1.160632e-08
4264,2.835776e-09,5.091088e-11,8.024038e-09,1.091072e-08
4265,3.237836e-09,6.206671e-11,1.041124e-08,1.371114e-08
4266,2.875441e-09,8.083351e-11,7.829010e-09,1.078528e-08
4267,2.956289e-09,4.714040e-11,1.254383e-08,1.554725e-08
4268,2.796254e-09,5.619305e-11,7.992660e-09,1.084511e-08
4269,2.818614e-09,6.132474e-11,1.313408e-08,1.601402e-08
4270,2.805737e-09,4.438440e-11,9.719979e-09,1.257010e-08
4271,2.880247e-09,5.923759e-11,8.572433e-09,1.151192e-08
4272,2.910963e-09,5.127220e-11,9.910434e-09,1.287267e-08
4273,3.310537e-09,5.546984e-11,1.172490e-08,1.509091e-08
4274,3.145247e-09,5.139813e-11,1.547595e-08,1.867260e-08
4275,2.795953e-09,4.640150e-11,7.530248e-09,1.037260e-08
4276,2.786984e-09,4.557836e-11,7.483060e-09,1.031562e-08
4277,2.953159e-09,6.157330e-11,1.927566e-08,2.229039e-08
4278,3.170113e-09,4.613521e-11,3.490354e-08,3.811979e-08
4279,3.015880e-09,4.938121e-11,8.389206e-09,1.145447e-08
4280,2.800318e-09,5.373909e-11,7.485837e-09,1.033989e-08
4281,2.795493e-09,4.428470e-11,8.619796e-09,1.145957e-08
4282,2.848625e-09,4.777586e-11,8.525994e-09,1.142239e-08
4283,3.018375e-09,4.459538e-11,7.753256e-09,1.081623e-08
4284,3.075330e-09,5.028233e-11,1.025165e-08,1.337726e-08
4285,2.816923e-09,4.682666e-11,8.872151e-09,1.173590e-08
4286,2.815012e-09,5.499365e-11,9.965296e-09,1.283530e-08
4287,2.813685e-09,4.670395e-11,1.048543e-08,1.334582e-08
4288,2.786221e-09,4.491658e-11,7.633481e-09,1.046462e-08
4289,2.836275e-09,4.779136e-11,1.480641e-08,1.769048e-08
4290,2.790034e-09,4.519756e-11,1.061759e-08,1.345282e-08
4291,2.803495e-09,4.449253e-11,8.283116e-09,1.113110e-08
4292,3.020443e-09,4.751138e-11,1.097887e-08,1.404683e-08
4293,2.797941e-09,5.521650e-11,8.079411e-09,1.093257e-08
4294,3.231488e-09,5.643650e-11,1.559755e-08,1.888547e-08
4295,2.808439e-09,6.880332e-11,8.344649e-09,1.122189e-08
4296,2.810079e-09,4.910634e-11,8.013369e-09,1.087255e-08
4297,2.784995e-09,4.798726e-11,7.598174e-09,1.043116e-08
4298,2.894720e-09,4.374666e-11,9.373917e-09,1.231238e-08
4299,2.803113e-09,5.026669e-11,8.685071e-09,1.153845e-08
4300,2.778567e-09,4.721674e-11,7.405015e-09,1.023080e-08
4301,2.804359e-09,4.550401e-11,8.768558e-09,1.161842e-08
4302,2.817818e-09,4.441996e-11,1.313698e-08,1.599922e-08
4303,2.950439e-09,4.688332e-11,8.213783e-09,1.121110e-08
4304,2.803344e-09,4.824147e-11,1.025960e-08,1.311119e-08
4305,2.777332e-09,5.451301e-11,8.358165e-09,1.119001e-08
4306,2.876406e-09,4.679448e-11,7.596508e-09,1.051971e-08
4307,2.777389e-09,4.803669e-11,9.855400e-09,1.268083e-08
4308,2.852792e-09,4.849448e-11,7.914738e-09,1.081602e-08
4309,2.784235e-09,5.455728e-11,1.493260e-08,1.777139e-08
4310,2.780872e-09,4.991659e-11,9.449633e-09,1.228042e-08
4311,2.828847e-09,4.375091e-11,2.439172e-08,2.726432e-08
4312,2.970797e-09,5.643805e-11,1.919259e-08,2.221983e-08
4313,3.159497e-09,7.182740e-11,1.133966e-08,1.457098e-08
4314,2.802483e-09,5.989178e-11,1.119767e-08,1.406005e-08
4315,2.764001e-09,4.513208e-11,1.688569e-08,1.969482e-08
4316,2.781680e-09,5.998699e-11,8.975773e-09,1.181744e-08
4317,2.842387e-09,5.677401e-11,7.732068e-09,1.063123e-08
4318,2.795885e-09,3.954705e-11,8.982425e-09,1.181786e-08
4319,2.786167e-09,5.209952e-11,7.852306e-09,1.069057e-08
4320,2.847342e-09,4.021324e-11,8.429076e-09,1.131663e-08
4321,2.902555e-09,4.097168e-11,1.246110e-08,1.540463e-08
4322,2.778046e-09,4.445730e-11,8.287781e-09,1.111028e-08
4323,2.761466e-09,4.327026e-11,7.850584e-09,1.065532e-08
4324,2.954147e-09,3.922149e-11,1.422315e-08,1.721652e-08
4325,2.778844e-09,4.725488e-11,7.823043e-09,1.064914e-08
4326,2.766713e-09,4.438154e-11,9.829127e-09,1.264022e-08
4327,2.776850e-09,5.990269e-11,8.718667e-09,1.155542e-08
4328,2.750106e-09,4.763305e-11,7.965704e-09,1.076344e-08
4329,3.835854e-09,4.761219e-11,9.447969e-09,1.333144e-08
4330,2.774146e-09,4.896892e-11,7.437624e-09,1.026074e-08
4331,2.844724e-09,5.404102e-11,7.798074e-09,1.069684e-08
4332,2.812610e-09,4.866294e-11,9.375770e-09,1.223704e-08
4333,2.942041e-09,4.831282e-11,9.728816e-09,1.271917e-08
4334,2.797969e-09,4.680671e-11,9.917550e-09,1.276233e-08
4335,2.833658e-09,5.368549e-11,1.159401e-08,1.448136e-08
4336,2.910633e-09,4.478316e-11,7.366182e-09,1.032160e-08
4337,2.777674e-09,5.075633e-11,9.280870e-09,1.210930e-08
4338,2.795147e-09,4.359929e-11,8.780002e-09,1.161875e-08
4339,3.145902e-09,5.244323e-11,8.676879e-09,1.187522e-08
4340,2.765033e-09,4.188785e-11,8.536311e-09,1.134323e-08
4341,3.117304e-09,4.527613e-11,1.070066e-08,1.386324e-08
4342,2.789563e-09,5.225107e-11,9.963137e-09,1.280495e-08
4343,2.897100e-09,5.100419e-11,8.575408e-09,1.152351e-08
4344,2.784633e-09,5.169708e-11,1.307803e-08,1.591436e-08
4345,2.753940e-09,5.145659e-11,7.971097e-09,1.077649e-08
4346,2.889693e-09,5.400175e-11,9.979026e-09,1.292272e-08
4347,3.041569e-09,5.414693e-11,9.584291e-09,1.268001e-08
4348,2.896858e-09,6.240685e-11,1.754470e-08,2.050397e-08
4349,2.742195e-09,5.000546e-11,1.041035e-08,1.320255e-08
4350,2.745425e-09,4.875349e-11,8.157816e-09,1.095199e-08
4351,2.756087e-09,4.941493e-11,8.056318e-09,1.086182e-08
4352,2.747754e-09,5.378966e-11,7.474243e-09,1.027579e-08
4353,2.765278e-09,4.765807e-11,1.758820e-08,2.040113e-08
4354,2.742226e-09,4.662626e-11,1.053236e-08,1.332121e-08
4355,2.855185e-09,4.687080e-11,1.018487e-08,1.308693e-08
4356,2.751231e-09,5.476999e-11,1.112197e-08,1.392797e-08
4357,2.753019e-09,4.863689e-11,7.383462e-09,1.018512e-08
4358,2.803062e-09,4.337934e-11,1.419952e-08,1.704596e-08
4359,2.766547e-09,4.192591e-11,1.301896e-08,1.582743e-08
4360,2.855492e-09,5.209068e-11,7.913237e-09,1.082082e-08
4361,2.812957e-09,5.426501e-11,1.073416e-08,1.360138e-08
4362,2.755959e-09,5.231979e-11,7.527586e-09,1.033586e-08
4363,2.854617e-09,5.341626e-11,7.603131e-09,1.051116e-08
4364,2.756782e-09,6.477225e-11,7.633429e-09,1.045498e-08
4365,2.732892e-09,5.557066e-11,7.408847e-09,1.019731e-08
4366,2.747945e-09,5.110464e-11,1.031253e-08,1.311158e-08
4367,2.929576e-09,4.847460e-11,8.988876e-09,1.196693e-08
4368,2.765238e-09,4.595851e-11,7.648103e-09,1.045930e-08
4369,2.839098e-09,4.840644e-11,7.468397e-09,1.035590e-08
4370,2.787895e-09,5.435366e-11,8.852638e-09,1.169489e-08
4371,2.810999e-09,5.330600e-11,1.006013e-08,1.292443e-08
4372,2.825747e-09,4.997863e-11,1.148284e-08,1.435856e-08
4373,2.786795e-09,5.631462e-11,8.487546e-09,1.133066e-08
4374,3.067374e-09,4.802418e-11,8.407657e-09,1.152306e-08
4375,3.667622e-09,4.848473e-11,8.395405e-09,1.211151e-08
4376,2.771052e-09,4.622208e-11,8.481818e-09,1.129909e-08
4377,2.898343e-09,4.795873e-11,7.817465e-09,1.076377e-08
4378,2.828189e-09,4.345329e-11,1.100526e-08,1.387690e-08
4379,2.794771e-09,4.199135e-11,1.084898e-08,1.368574e-08
4380,2.759988e-09,5.301146e-11,7.649078e-09,1.046208e-08
4381,3.677154e-09,4.266296e-11,2.697135e-08,3.069117e-08
4382,2.805457e-09,4.442149e-11,1.970093e-08,2.255080e-08
4383,2.911663e-09,5.452620e-11,2.336584e-08,2.633203e-08
4384,2.799964e-09,4.517564e-11,7.586623e-09,1.043176e-08
4385,2.859906e-09,5.072051e-11,1.637152e-08,1.928214e-08
4386,3.561553e-09,4.612559e-11,8.989899e-09,1.259758e-08
4387,3.082155e-09,4.722272e-11,8.102575e-09,1.123195e-08
4388,2.903816e-09,4.340018e-11,1.336605e-08,1.631327e-08
4389,2.824607e-09,4.224641e-11,7.917834e-09,1.078469e-08
4390,2.721048e-09,4.652430e-11,9.955181e-09,1.272275e-08
4391,2.892165e-09,4.225750e-11,7.931677e-09,1.086610e-08
4392,2.764547e-09,4.710235e-11,9.883213e-09,1.269486e-08
4393,2.768412e-09,6.898935e-11,9.754224e-09,1.259163e-08
4394,2.842806e-09,4.856873e-11,8.256327e-09,1.114770e-08
4395,2.792957e-09,5.609435e-11,8.766516e-09,1.161557e-08
4396,2.724470e-09,4.952688e-11,7.788632e-09,1.056263e-08
4397,2.736037e-09,5.291921e-11,7.924886e-09,1.071384e-08
4398,2.735082e-09,5.250050e-11,1.307728e-08,1.586486e-08
4399,2.740170e-09,4.926482e-11,8.061282e-09,1.085072e-08
4400,2.795043e-09,5.234029e-11,1.135992e-08,1.420731e-08
4401,2.727051e-09,4.759288e-11,1.196524e-08,1.473988e-08
4402,2.991459e-09,4.382226e-11,9.659898e-09,1.269518e-08
4403,2.827960e-09,4.673889e-11,8.088295e-09,1.096299e-08
4404,3.335050e-09,7.484435e-11,7.234593e-09,1.064449e-08
4405,2.711473e-09,4.895939e-11,7.348565e-09,1.010900e-08
4406,2.782483e-09,5.395678e-11,9.576881e-09,1.241332e-08
4407,2.787578e-09,5.243616e-11,7.701161e-09,1.054118e-08
4408,2.903179e-09,8.496082e-11,7.202698e-09,1.019084e-08
4409,2.852488e-09,6.264048e-11,9.277849e-09,1.219298e-08
4410,2.861497e-09,4.128264e-11,1.217455e-08,1.507733e-08
4411,2.720822e-09,4.784395e-11,7.897249e-09,1.066592e-08
4412,2.861547e-09,6.532130e-11,7.650157e-09,1.057702e-08
4413,2.782388e-09,4.994642e-11,8.199549e-09,1.103188e-08
4414,3.019819e-09,6.107712e-11,8.324044e-09,1.140494e-08
4415,2.769614e-09,4.794765e-11,9.535552e-09,1.235311e-08
4416,2.723668e-09,7.347661e-11,8.596894e-09,1.139404e-08
4417,2.748202e-09,5.025394e-11,8.916645e-09,1.171510e-08
4418,2.908088e-09,5.231762e-11,7.284538e-09,1.024494e-08
4419,3.128156e-09,6.085014e-11,9.236930e-09,1.242594e-08
4420,2.753648e-09,6.399612e-11,1.197755e-08,1.479520e-08
4421,2.783493e-09,4.592669e-11,1.239204e-08,1.522146e-08
4422,2.808149e-09,4.894399e-11,1.102467e-08,1.388176e-08
4423,2.750149e-09,4.974060e-11,1.062754e-08,1.342743e-08
4424,2.775421e-09,5.513951e-11,1.124075e-08,1.407131e-08
4425,2.812985e-09,4.850327e-11,1.377655e-08,1.663804e-08
4426,2.693282e-09,5.315126e-11,9.307244e-09,1.205368e-08
4427,2.748837e-09,5.298394e-11,1.146956e-08,1.427138e-08
4428,3.089569e-09,6.081080e-11,8.848924e-09,1.199930e-08
4429,2.975292e-09,5.680900e-11,8.978091e-09,1.201019e-08
4430,2.856336e-09,4.919119e-11,7.326910e-09,1.023244e-08
4431,2.775498e-09,6.569071e-11,9.011197e-09,1.185239e-08
4432,2.805682e-09,4.641384e-11,1.590506e-08,1.875716e-08
4433,2.908496e-09,5.053135e-11,9.347715e-09,1.230674e-08
4434,2.869066e-09,5.284178e-11,1.485959e-08,1.778150e-08
4435,2.804757e-09,6.226689e-11,1.037172e-08,1.323875e-08
4436,2.719363e-09,7.773428e-11,1.137857e-08,1.417567e-08
4437,2.802578e-09,5.226964e-11,7.547586e-09,1.040243e-08
4438,3.024038e-09,4.266367e-11,1.305593e-08,1.612263e-08
4439,2.988514e-09,5.325317e-11,8.639571e-09,1.168134e-08
4440,2.771329e-09,5.403812e-11,1.098083e-08,1.380620e-08
4441,2.711416e-09,4.873628e-11,8.706924e-09,1.146708e-08
4442,2.827152e-09,4.191077e-11,7.534715e-09,1.040378e-08
4443,3.086144e-09,8.305151e-11,7.159147e-09,1.032834e-08
4444,2.716799e-09,5.064806e-11,9.355309e-09,1.212276e-08
4445,2.706334e-09,4.459044e-11,7.231248e-09,9.982172e-09
4446,2.794693e-09,4.845071e-11,9.237943e-09,1.208109e-08
4447,3.055859e-09,5.035016e-11,9.314866e-09,1.242107e-08
4448,2.974401e-09,5.196699e-11,8.730708e-09,1.175708e-08
4449,2.725050e-09,9.196022e-11,1.609439e-08,1.891140e-08
4450,3.009050e-09,4.286866e-11,1.033447e-08,1.338639e-08
4451,2.702814e-09,5.361546e-11,7.454847e-09,1.021128e-08
4452,3.246160e-09,5.223564e-11,1.502172e-08,1.832012e-08
4453,2.734580e-09,4.965928e-11,1.081390e-08,1.359814e-08
4454,2.756541e-09,4.290848e-11,1.049949e-08,1.329894e-08
4455,2.723065e-09,4.530914e-11,1.484736e-08,1.761573e-08
4456,2.694193e-09,1.007032e-10,7.520490e-09,1.031539e-08
4457,2.685998e-09,4.638007e-11,7.284349e-09,1.001673e-08
4458,2.690581e-09,6.156427e-11,7.469332e-09,1.022148e-08
4459,2.900356e-09,4.757717e-11,7.729455e-09,1.067739e-08
4460,2.698536e-09,5.101261e-11,8.839444e-09,1.158899e-08
4461,3.331462e-09,5.293274e-11,7.829723e-09,1.121412e-08
4462,2.703217e-09,5.374296e-11,1.265911e-08,1.541607e-08
4463,2.706225e-09,5.451367e-11,7.468603e-09,1.022934e-08
4464,2.685754e-09,5.174296e-11,8.020971e-09,1.075847e-08
4465,2.862999e-09,5.436500e-11,8.647732e-09,1.156510e-08
4466,2.705283e-09,4.945706e-11,7.629012e-09,1.038375e-08
4467,2.737727e-09,5.200406e-11,8.621986e-09,1.141172e-08
4468,2.789607e-09,4.887901e-11,8.918535e-09,1.175702e-08
4469,2.739803e-09,5.819365e-11,9.845937e-09,1.264393e-08
4470,2.686379e-09,4.858511e-11,7.658650e-09,1.039361e-08
4471,2.681026e-09,4.591827e-11,7.812432e-09,1.053938e-08
4472,2.701102e-09,5.075747e-11,1.008723e-08,1.283909e-08
4473,2.705540e-09,4.859957e-11,8.738390e-09,1.149253e-08
4474,2.765182e-09,5.067046e-11,7.707764e-09,1.052362e-08
4475,3.074935e-09,8.786519e-11,1.081796e-08,1.398076e-08
4476,3.859109e-09,4.454756e-11,1.090766e-08,1.481132e-08
4477,2.778857e-09,4.188501e-11,1.156581e-08,1.438656e-08
4478,3.098227e-09,4.708514e-11,7.338498e-09,1.048381e-08
4479,2.746445e-09,4.676017e-11,7.704897e-09,1.049810e-08
4480,3.006851e-09,5.125085e-11,1.101088e-08,1.406899e-08
4481,2.671802e-09,4.938320e-11,7.830492e-09,1.055168e-08
4482,2.847846e-09,4.568068e-11,1.169987e-08,1.459340e-08
4483,2.712421e-09,6.266777e-11,1.040399e-08,1.317908e-08
4484,2.717157e-09,5.282650e-11,9.466055e-09,1.223604e-08
4485,2.790749e-09,7.294097e-11,7.414783e-09,1.027847e-08
4486,2.786234e-09,4.547050e-11,1.042571e-08,1.325742e-08
4487,2.670890e-09,4.827302e-11,7.195108e-09,9.914270e-09
4488,2.673879e-09,7.549981e-11,7.162466e-09,9.911845e-09
4489,2.840353e-09,4.319015e-11,8.394674e-09,1.127822e-08
4490,2.681119e-09,4.897827e-11,1.080137e-08,1.353147e-08
4491,2.791067e-09,5.161198e-11,1.226332e-08,1.510600e-08
4492,2.691308e-09,5.569564e-11,7.152599e-09,9.899602e-09
4493,2.738052e-09,4.515250e-11,1.266126e-08,1.544447e-08
4494,2.719414e-09,4.860715e-11,9.331013e-09,1.209903e-08
4495,3.530526e-09,5.273850e-11,9.278827e-09,1.286209e-08
4496,2.722260e-09,5.210997e-11,9.568303e-09,1.234267e-08
4497,2.858560e-09,5.725769e-11,9.696219e-09,1.261204e-08
4498,2.911150e-09,4.958272e-11,8.819127e-09,1.177986e-08
4499,2.993458e-09,4.671164e-11,7.785686e-09,1.082586e-08
4500,2.699120e-09,6.830918e-11,7.858845e-09,1.062627e-08
4501,2.679781e-09,5.000522e-11,7.586710e-09,1.031650e-08
4502,2.676974e-09,5.131425e-11,7.047805e-09,9.776095e-09
4503,3.019999e-09,5.385124e-11,9.014899e-09,1.208875e-08
4504,2.694376e-09,5.109960e-11,8.147267e-09,1.089274e-08
4505,2.774643e-09,5.365799e-11,9.903101e-09,1.273140e-08
4506,2.919528e-09,5.129071e-11,1.050732e-08,1.347814e-08
4507,2.691596e-09,5.883178e-11,7.962094e-09,1.071252e-08
4508,2.667176e-09,5.125289e-11,7.175526e-09,9.893955e-09
4509,2.682753e-09,5.317098e-11,1.148588e-08,1.422180e-08
4510,2.909693e-09,4.789303e-11,1.219662e-08,1.515421e-08
4511,2.667095e-09,6.768323e-11,7.626456e-09,1.036123e-08
4512,2.651376e-09,5.302427e-11,1.248780e-08,1.519220e-08
4513,2.689557e-09,5.642148e-11,8.933508e-09,1.167949e-08
4514,2.688914e-09,5.656063e-11,7.106523e-09,9.851997e-09
4515,2.895320e-09,5.024388e-11,9.004562e-09,1.195012e-08
4516,2.687180e-09,4.150652e-11,8.783399e-09,1.151209e-08
4517,2.672074e-09,4.330650e-11,1.151001e-08,1.422539e-08
